,title,url
583,Minnesota Repurposes Transit Buses to Give COVID-19 Vaccines to Communities That Need Them Most,https://nextcity.org/urbanist-news/minnesota-repurposes-transit-buses-to-give-covid-19-vaccines-to-communities
584,Art Teachers Are Teaching Girls to Code,https://nextcity.org/urbanist-news/art-teachers-are-teaching-girls-to-code
585,CTA Red Line Riders Will “Ride with Pride” This Summer,https://nextcity.org/urbanist-news/cta-red-line-riders-will-ride-with-pride-this-summer
586,This Fitness Entrepreneurship Course Is a Second Chance for the Formerly Incarcerated,https://nextcity.org/urbanist-news/fitness-entrepreneurship-course-second-chance-formerly-incarcerated
587,Sustaining the Work of Artists With a Living Wage and Benefits In Western Massachusetts,https://nextcity.org/urbanist-news/sustaining-the-work-of-artists-with-a-living-wage-and-benefits
588,Homeless New Yorkers Lead a Push for Better Rental Vouchers,https://nextcity.org/urbanist-news/homeless-new-yorkers-lead-a-push-for-better-rental-vouchers
589,Congress Can Unlock Billions in Capital for Co-ops,https://nextcity.org/urbanist-news/congress-can-unlock-billions-in-capital-for-co-ops
590,Food Waste Is Heating up the Planet. Is Dumpster-Diving by App a Solution?,https://nextcity.org/urbanist-news/food-waste-is-heating-up-the-planet-is-dumpster-diving-by-app-a-solution
591,Automakers Must Address Americans’ Deadly Addiction to SUVs,https://nextcity.org/urbanist-news/automakers-must-address-americans-deadly-addiction-to-suvs
592,Eviction Records Follow People Around for Years. This Isn’t Fair.,https://nextcity.org/urbanist-news/eviction-records-follow-people-around-for-years-this-isnt-fair
593,Economics in Brief: Meet the NYC Driver-Owned Rideshare App Taking on Uber,https://nextcity.org/urbanist-news/economics-in-brief-meet-the-nyc-driver-owned-rideshare-app-taking-on-uber
594,Housing in Brief: D.C. Could Pay Landlords to Offer Affordable Housing,https://nextcity.org/urbanist-news/housing-in-brief-dc-could-pay-landlords-to-offer-affordable-housing
595,"Boise Is Tapping Into Free, Sustainable Energy - and Other Cities Could Follow Suit",https://nextcity.org/urbanist-news/boise-is-tapping-into-free-sustainable-energy-and-other-cities-could-follow
596,Cities Are Boosting the Economy by Rewarding Those Who Shop Local,https://nextcity.org/urbanist-news/cities-are-boosting-the-economy-by-rewarding-those-who-shop-local
597,Driver’s License Suspensions for Failure to Pay Fines Inflict Particular Harm on Black Drivers,https://nextcity.org/urbanist-news/drivers-license-suspensions-failure-pay-fines-inflict-particular-harm-black
598,L.A. Tests the Free-Transit Waters,https://nextcity.org/urbanist-news/l.a.-tests-the-free-transit-waters
599,The Black Creators Paving the Way in the Digital Arts Economy,https://nextcity.org/urbanist-news/the-black-creators-paving-the-way-in-the-digital-arts-economy
600,Hear Us: Uncovering Inequality Is How We Secure Justice,https://nextcity.org/urbanist-news/hear-us-uncovering-inequality-is-how-we-secure-justice
601,The Most Important Small Business Lending Program You’ve Never Heard of is Back and Bigger than Ever,https://nextcity.org/urbanist-news/most-important-small-business-lending-program-youve-never-heard-of-is-back
602,"Take a Break to Admire These Gorgeous, Sustainable Homes",https://nextcity.org/urbanist-news/take-a-break-to-admire-these-gorgeous-sustainable-homes
603,Black Wall Street’s Second Destruction,https://nextcity.org/features/black-wall-streets-second-destruction
604,Housing in Brief: Study Proves That Housing Is Healthcare,https://nextcity.org/urbanist-news/housing-in-brief-study-proves-that-housing-is-healthcare
605,Why More Public Libraries Are Doubling As Food Distribution Hubs,https://nextcity.org/urbanist-news/why-more-public-libraries-are-doubling-as-food-distribution-hubs
606,Economics in Brief: CEO Pay Rose 16% in 2020 — Worker Pay Less Than 2%,https://nextcity.org/urbanist-news/economics-in-brief-ceo-pay-rose-16-in-2020-worker-pay-less-than-2
607,States Offering ‘Signing Bonuses’ to Entice Residents Back to Work,https://nextcity.org/urbanist-news/states-offering-signing-bonuses-to-entice-residents-back-to-work
608,"People in Solitary Confinement and Volunteers Team Up to Garden, Imagine a World Without Prisons",https://nextcity.org/urbanist-news/people-solitary-confinement-volunteers-garden-imagine-world-without-prisons
609,This Nonprofit Eliminated a Simple Barrier Keeping New Orleans Teens From Their Summer Internships,https://nextcity.org/urbanist-news/nonprofit-eliminated-simple-barrier-keeping-new-orleans-teens-summer-intern
610,What it Would Take to Turn ‘Commuter Rail’ to ‘Regional Rail’,https://nextcity.org/urbanist-news/what-it-would-take-to-turn-commuter-rail-to-regional-rail
611,Procurement Equity Amid Hostile Politics: Accounting for Race When You Can’t Account for Race,https://nextcity.org/webinars/procurement-equity-amid-hostile-politics-accounting-for-race-when-you-cant
612,Young People Are Digitally Rebuilding Tulsa’s Black Wall Street,https://nextcity.org/urbanist-news/young-people-are-digitally-rebuilding-tulsas-black-wall-street
613,New Mapping Tool Helps Parks Plan for Climate Change,https://nextcity.org/urbanist-news/new-mapping-tool-helps-parks-plan-for-climate-change
614,What Happens When Cash Fares Are Eliminated?,https://nextcity.org/urbanist-news/what-happens-when-cash-fares-are-eliminated
615,"In Nashville, Using Loan Guarantees to Fund Affordable Housing Preservation",https://nextcity.org/urbanist-news/in-nashville-using-loan-guarantees-to-fund-affordable-housing-preservation
616,This Federal Program to Aid Restaurants and Street Vendors Is Working,https://nextcity.org/urbanist-news/this-federal-program-to-aid-restaurants-and-street-vendors-is-working
617,Waking Up Ready for Joy With Naimah Bilal & Cornetta Lane Smith,https://nextcity.org/urbanist-news/waking-up-ready-for-joy-with-naimah-bilal-cornetta-lane-smith
618,Is This the World’s Most Aging-Friendly City?,https://nextcity.org/urbanist-news/is-this-the-worlds-most-aging-friendly-city
619,Economics in Brief: Top Bank Regulator Presses Pause on Controversial Overhaul of CRA Rules,https://nextcity.org/urbanist-news/economics-in-brief-top-bank-regulator-presses-pause-on-controversial-overha
620,How Electric Cars Can Advance Environmental Justice,https://nextcity.org/urbanist-news/how-electric-cars-can-advance-environmental-justice
621,Housing in Brief: Baltimore Mayor Vetoes Security Deposit ‘Insurance’ Bill,https://nextcity.org/urbanist-news/housing-in-brief-baltimore-mayor-vetoes-security-deposit-insurance-bill
622,Rocking the Boat with ‘Nonprofit And Fearless’,https://nextcity.org/urbanist-news/rocking-the-boat-with-nonprofit-and-fearless
623,A Lumber Shortage Puts Demand and Prices for Plastics at an All-Time High. Is It Sustainable?,https://nextcity.org/urbanist-news/lumber-shortage-puts-demand-and-prices-for-plastics-at-an-all-time-high
624,How Theater Can Help Communities Heal From the Losses and Trauma of the Pandemic,https://nextcity.org/urbanist-news/how-theater-can-help-communities-heal-from-the-losses-and-trauma-of-the-pan
625,Designing for Transit Equity,https://nextcity.org/webinars/designing-for-transit-equity
626,Advocates Say Paycheck Advance Apps Continue Cycles of Poverty,https://nextcity.org/urbanist-news/advocates-say-paycheck-advance-apps-continue-cycles-of-poverty
627,An Overlooked Economic Powerhouse for Small Cities,https://nextcity.org/urbanist-news/an-overlooked-economic-powerhouse-for-small-cities
628,Is Free Public Transit an Idea Whose Time Has Come?,https://nextcity.org/urbanist-news/is-free-public-transit-an-idea-whose-time-has-come
629,"The Artists Working to Keep Garden City, Idaho’s Arts District Alive",https://nextcity.org/urbanist-news/the-artists-working-to-keep-garden-city-idahos-arts-district-alive
630,San Francisco’s Filipino Cultural District Keeping Hope Alive After a Tough Year,https://nextcity.org/urbanist-news/san-franciscos-filipino-cultural-district-keeping-hope-alive-tough-year
631,"In Philadelphia, the Fight to Fund Eviction Prevention Continues",https://nextcity.org/urbanist-news/in-philadelphia-the-fight-to-fund-eviction-prevention-continues
632,Supporting the Next Generation of Changemakers With Eileen Cooper Reed & Zina Jacque,https://nextcity.org/urbanist-news/supporting-next-generation-changemakers-with-eileen-cooper-reed-zina-jacque
633,How to Start (and Run) a Bank That Puts People and Planet Over Profits,https://nextcity.org/features/how-to-start-and-run-a-bank-that-puts-people-and-planet-over-profits
634,"Economics In Brief: It’s Not That People Don’t Want to Work, It’s That Work Is Broken",https://nextcity.org/urbanist-news/its-not-that-people-dont-want-to-work-its-that-work-is-broken
635,Housing in Brief: Cities Leave Federal Homelessness Funds on the Table,https://nextcity.org/urbanist-news/housing-in-brief-cities-leave-federal-homelessness-funds-on-the-table
636,‘Solar For All’ Brings Clean Energy to Low- and Middle-Income DC Residents,https://nextcity.org/urbanist-news/solar-for-all-brings-clean-energy-to-low-and-middle-income-dc-residents
637,Gulf Coast Communities Are Solving Their Own Flooding Crisis. Is This a Model for Cities Nationwide?,https://nextcity.org/urbanist-news/gulf-coast-communities-solving-flooding-crisis-model-for-cities-nationwide
638,How Faith-Based Organizations Are Making Manufacturing More Inclusive,https://nextcity.org/urbanist-news/how-faith-based-organizations-are-making-manufacturing-more-inclusive
639,The Pandemic Modernized School Board Meetings — Will the Changes Last?,https://nextcity.org/urbanist-news/the-pandemic-modernized-school-board-meetings-will-the-changes-last
640,LA’s ‘Unapologetically Black’ Mile-Long Monument Rises in Crenshaw,https://nextcity.org/urbanist-news/las-unapologetically-black-mile-long-monument-rises-in-crenshaw
641,Billions Sought to Electrify Nation’s Buses,https://nextcity.org/urbanist-news/billions-sought-to-electrify-nations-buses
642,People of Color Are Experts on America. But You Aren’t Listening.,https://nextcity.org/urbanist-news/people-of-color-are-experts-on-america-but-you-arent-listening
643,How Houston’s First Pregnant Councilmember Is Using Her Power to Enact Change,https://nextcity.org/urbanist-news/how-houstons-first-pregnant-councilmember-using-her-power-to-enact-change
644,Illinois Will Now Grade Credit Unions and Mortgage Companies on Their Commitment to Fair Lending,https://nextcity.org/urbanist-news/illinois-will-now-grade-credit-unions-and-mortgage-companies
645,"How Bakersfield, California Ended Chronic Homelessness",https://nextcity.org/urbanist-news/how-bakersfield-california-ended-chronic-homelessness
646,"Vegas Stronger Starts by Asking Businesses to Call Them, Instead of Police",https://nextcity.org/features/vegas-stronger-starts-by-asking-businesses-to-call-them-instead-of-police
647,Building Community Power: Investing in Residents to Shape Their City,https://nextcity.org/urbanist-news/building-community-power-investing-in-residents-to-shape-their-city
648,"How Jackson, Mississippi’s New Comprehensive Plan Foregrounds Race",https://nextcity.org/urbanist-news/how-jackson-mississippis-new-comprehensive-plan-foregrounds-race
649,Housing in Brief: D.C. Judge Vacates CDC Eviction Order,https://nextcity.org/urbanist-news/housing-in-brief-d.c.-judge-vacates-cdc-eviction-order
650,Economics in Brief: Dollar Stores Make Up Nearly Half of All New Store Openings This Year,https://nextcity.org/urbanist-news/dollar-stores-make-up-nearly-half-of-all-new-store-openings-this-year
651,Cities Are Looking to Get Better Community Engagement By Paying for It,https://nextcity.org/urbanist-news/cities-are-looking-to-get-better-community-engagement-by-paying-for-it
652,The Farm Helping Indigenous Seattleites Reconnect to Their Roots,https://nextcity.org/urbanist-news/the-farm-helping-indigenous-seattleites-reconnect-to-their-roots
653,"Is Fayetteville, Arkansas the Next Great Biking City?",https://nextcity.org/urbanist-news/is-fayetteville-arkansas-the-next-great-biking-city
654,"Beyond 100 Days: Fighting Evictions, Desegregating Neighborhoods and Winning Public Investments",https://nextcity.org/webinars/beyond-100-days-fighting-evictions-desegregating-neighborhoods-and-winning
655,24-Hour Subway Service to Resume in New York,https://nextcity.org/urbanist-news/24-hour-subway-service-to-resume-in-new-york
656,"Meeting Biden’s New Climate Target Starts with Affordable, Sustainable Housing",https://nextcity.org/urbanist-news/meeting-bidens-new-climate-target-starts-affordable-sustainable-housing
657,San Jose’s Youth Internship Program Isn’t Just About the Silicon,https://nextcity.org/urbanist-news/san-joses-youth-internship-program-isnt-just-about-the-silicon
658,Citizen Science Is Helping Tackle Stinky Cities,https://nextcity.org/urbanist-news/citizen-science-is-helping-tackle-stinky-cities
659,"Who Benefits From the New Markets Tax Credit? New Research Dives Into 5,000 Projects to Find Out",https://nextcity.org/urbanist-news/who-benefits-from-the-new-markets-tax-credit
660,The Atlanta BeltLine Wants to Prevent Displacement of Longtime Residents. Is it Too Late?,https://nextcity.org/urbanist-news/the-atlanta-beltline-wants-to-prevent-displacement-of-longtime-residents
661,Dreaming as a Form of Revolution with Yodit Mesfin Johnson & Shauen Pearce,https://nextcity.org/urbanist-news/dreaming-as-a-form-of-revolution-with-yodit-mesfin-johnson-shauen-pearce
662,Singapore Shows What Serious Urban Farming Looks Like,https://nextcity.org/urbanist-news/singapore-shows-what-serious-urban-farming-looks-like
663,Economics In Brief: California Law to Slow Down the Big Investor Housing Grab Passes First Test,https://nextcity.org/urbanist-news/california-law-to-slow-down-the-big-investor-housing-grab-passes-test
664,Housing in Brief: Philadelphia Is Paying Landlords to House LGBTQ Youth,https://nextcity.org/urbanist-news/housing-in-brief-philadelphia-is-paying-landlords-to-house-lgbtq-youth
665,Will This Impact Fund Save America’s Music Venues?,https://nextcity.org/urbanist-news/will-this-impact-fund-save-americas-music-venues
666,Teens Made Vaccines Cool in the ‘50s. Can They Do it Again?,https://nextcity.org/urbanist-news/teens-made-vaccines-cool-in-the-50s.-can-they-do-it-again
667,When Parking Is Punitive,https://nextcity.org/urbanist-news/when-parking-is-punitive
668,"A NYC Reentry Program Offers Formerly Incarcerated People Healing, Dignity Through Meals",https://nextcity.org/urbanist-news/nyc-reentry-program-formerly-incarcerated-people-healing-dignity-meals
669,How Clean Slate Laws Create Better Cities,https://nextcity.org/webinars/how-clean-slate-laws-create-better-cities
670,Rochester’s Financial Empowerment Program Aims to Smooth Income Volatility,https://nextcity.org/urbanist-news/rochesters-financial-empowerment-program-aims-to-smooth-income-volatility
671,"Ride-Hailing Makes Road Congestion Worse, Study Finds (Again)",https://nextcity.org/urbanist-news/ride-hailing-makes-road-congestion-worse-study-finds-again
672,Why Participatory Planning Fails (and How to Fix It),https://nextcity.org/urbanist-news/why-participatory-planning-fails-and-how-to-fix-it
673,"Kenosha, Wisconsin, and the Shooting of Jacob Blake: A Case Study in Property Over People",https://nextcity.org/urbanist-news/kenosha-wisconsin-and-the-shooting-of-jacob-blake
674,Can Cities Be Saved From ‘Supergentrification’? Aspen May Offer a Roadmap,https://nextcity.org/urbanist-news/can-cities-be-saved-from-supergentrification-aspen-may-offer-a-roadmap
675,These New York Neighbors Are Building Their Own Safety Net,https://nextcity.org/urbanist-news/these-new-york-neighbors-are-building-their-own-safety-net
676,We’re Not Alone: Building Value & Power Together with Andre M. Perry & Akeem Dixon,https://nextcity.org/urbanist-news/were-not-alone-building-value-power-together-with-andre-m-perry-akeem-dixon
677,"Oakland Schools Have a Bold, Simple Idea to Help Students’ Struggling Families",https://nextcity.org/urbanist-news/oakland-schools-have-a-bold-simple-idea-to-help-students-struggling-familie
678,"Housing in Brief: Preventing Evictions Still Critical to Slowing Spread of COVID-19, Model Shows",https://nextcity.org/urbanist-news/preventing-evictions-still-critical-to-slowing-spread-of-covid-19
679,Economics in Brief: Los Angeles’s Planned Basic Income Pilot Will Be America’s Largest,https://nextcity.org/urbanist-news/economics-in-brief-los-angeless-planned-basic-income-pilot-will-be-americas
680,Can City-Owned Vacant Lots Fill the Need for Park Equity in Houston?,https://nextcity.org/urbanist-news/can-city-owned-vacant-lots-fill-the-need-for-park-equity-in-houston
681,"The Asheville, NC Pastor Using Scripture to Mobilize Climate Action",https://nextcity.org/urbanist-news/the-asheville-nc-pastor-using-scripture-to-mobilize-climate-action
682,How Native Youth Redesigned Their Minneapolis Community Center,https://nextcity.org/urbanist-news/how-native-youth-redesigned-their-minneapolis-community-center
683,Free Tuition Might Save Community Colleges — But What If Students Need More?,https://nextcity.org/urbanist-news/free-tuition-might-save-community-colleges-but-what-if-students-need-more
684,How to Bring Radical Truth & Joy to City-Building,https://nextcity.org/webinars/how-to-bring-radical-truth-joy-to-city-building
685,How California is Leading the Winning Campaign Against Black Hair Discrimination,https://nextcity.org/urbanist-news/california-is-leading-winning-campaign-against-black-hair-discrimination
686,Better Bus Service By the Numbers,https://nextcity.org/urbanist-news/better-bus-service-by-the-numbers
687,This Market Helps Cincinnati’s Kid Entrepreneurs Go Beyond the Lemonade Stand,https://nextcity.org/urbanist-news/this-market-helps-cincinnatis-kid-entrepreneurs-go-beyond-lemonade-stand
688,State and Local Public Bank Efforts Stalling Without More Federal Support,https://nextcity.org/urbanist-news/state-and-local-public-bank-efforts-stalling-without-more-federal-support
689,How Expanding Vouchers Could Improve Housing Stability,https://nextcity.org/urbanist-news/how-expanding-vouchers-could-improve-housing-stability
690,Urban Consulate Confidential: Jay Pitter & Tamika Butler,https://nextcity.org/urbanist-news/urban-consulate-confidential-jay-pitter-tamika-butler
691,Public Banks: A Next City Flash Ebook,https://nextcity.org/ebooks/public-banks-a-next-city-flash-ebook
692,What Other Places Can Learn From Santa Rosa’s Tent City,https://nextcity.org/features/what-other-places-can-learn-from-santa-rosas-tent-city
693,Las Vegas’s Traffic School for Pedestrians,https://nextcity.org/urbanist-news/las-vegass-traffic-school-for-pedestrians
694,"Economics in Brief: Financial System Still Separate and Unequal, Study Affirms",https://nextcity.org/urbanist-news/economics-in-brief-financial-system-still-separate-and-unequal-study-affirm
695,Housing in Brief: Google Searches Show Fears of a Housing Market Crash,https://nextcity.org/urbanist-news/housing-in-brief-google-searches-show-fears-of-a-housing-market-crash
696,"When Politicians Claim They’ll Fix Housing, Here’s What You Should Look For",https://nextcity.org/urbanist-news/when-politicians-claim-theyll-fix-housing-heres-what-you-should-look-for
697,What Research Says About the $15 Minimum Wage and Crime,https://nextcity.org/urbanist-news/what-research-says-about-the-15-minimum-wage-and-crime
698,Justworks: Supporting the Growth of Small Businesses,https://nextcity.org/urbanist-news/justworks-supporting-the-growth-of-small-businesses
699,How Immersive Oral Histories Can Shape The Future of Neighborhoods,https://nextcity.org/webinars/how-immersive-oral-histories-can-shape-the-future-of-neighborhoods
700,The Platforms Making Sure Freelancers Get Paid,https://nextcity.org/urbanist-news/the-platforms-making-sure-freelancers-get-paid
701,"Feds Halt Houston Freeway Widening Project, and May Pause More",https://nextcity.org/urbanist-news/feds-halt-houston-freeway-widening-project-and-may-pause-more
702,How Chicago Could Build Equity Into Transportation,https://nextcity.org/urbanist-news/how-chicago-could-build-equity-into-transportation
703,"Syracuse Couldn’t Fine Its Way to Clear Sidewalks, So It’s Trying Something New",https://nextcity.org/urbanist-news/syracuse-couldnt-fine-its-way-clear-sidewalks-so-its-trying-something-new
704,Playgrounds Designed With Accessibility In Mind Make Play Fun for Every Kid,https://nextcity.org/urbanist-news/playgrounds-designed-with-accessibility-in-mind-make-play-fun-for-every-kid
705,How This Texas City Ended Veteran and Chronic Homelessness,https://nextcity.org/urbanist-news/how-this-texas-city-ended-veteran-and-chronic-homelessness
706,This Real Estate Co-Op is Looking for Investors Who Want to Put Community First,https://nextcity.org/urbanist-news/real-estate-co-op-is-looking-for-investors-who-want-to-put-community-first
707,Can Racial Bias Be Corrected in the Child Welfare System?,https://nextcity.org/features/can-racial-bias-be-corrected-in-the-child-welfare-system
708,"In the Child Welfare System, Black Families Should Matter",https://nextcity.org/features/in-the-child-welfare-system-black-families-should-matter
709,Co-Governing to Build Back Better,https://nextcity.org/urbanist-news/co-governing-to-build-back-better
710,Economics in Brief: New Study Argues for End of Tipped Minimum Wage,https://nextcity.org/urbanist-news/economics-in-brief-new-study-argues-for-end-of-tipped-minimum-wage
711,Housing in Brief: Evictions May Move Forward in Texas Despite CDC Order,https://nextcity.org/urbanist-news/evictions-may-move-forward-in-texas-despite-cdc-order
712,The Secret Ingredient in Paris’ Green Public Housing: Hemp,https://nextcity.org/urbanist-news/the-secret-ingredient-in-paris-green-public-housing-hemp
713,"Mississippi Failed its Residents During a Crisis, So They Helped Themselves",https://nextcity.org/urbanist-news/mississippi-failed-its-residents-during-a-crisis-so-they-helped-themselves
714,This Oakland Restaurant Was Developed in the Spirit of Mutual Aid,https://nextcity.org/urbanist-news/this-oakland-restaurant-was-developed-in-the-spirit-of-mutual-aid
715,Culture and Process: Doing Business Where Government Has Never Done Business Before,https://nextcity.org/webinars/culture-and-process-doing-business-where-government-has-never-done-business
716,"Hoboken, New Jersey, Has Recorded Zero Traffic Deaths for Three Years Straight",https://nextcity.org/urbanist-news/hoboken-new-jersey-has-recorded-zero-traffic-deaths-three-years-straight
717,Why One NYC Mayoral Candidate Wants New York to Look More Like Barcelona,https://nextcity.org/urbanist-news/why-one-nyc-mayoral-candidate-wants-new-york-to-look-more-like-barcelona
718,"Community-Responsive Public Spaces Were More Resilient During COVID, Report Finds",https://nextcity.org/urbanist-news/community-responsive-public-spaces-were-more-resilient-during-covid
719,Why This Immigrants-Rights Group Wants Philly Schools to Become Sanctuaries,https://nextcity.org/urbanist-news/immigrants-rights-group-wants-philly-schools-to-become-sanctuaries
720,LA Mall Purchase Would Be the Biggest Victory Yet for Community-Driven Development,https://nextcity.org/urbanist-news/la-mall-purchase-would-be-biggest-victory-yet-community-driven-development
721,Baltimore Land Trusts Plug Away at Vision for Development Without Displacement,https://nextcity.org/urbanist-news/baltimore-land-trusts-plug-away-vision-development-without-displacement
722,"When Indigenous Women Entrepreneurs Succeed, So Does the Entire Community",https://nextcity.org/urbanist-news/when-indigenous-women-entrepreneurs-succeed-so-does-the-entire-community
723,How Oral Histories Can Spark Dialogue Across Communities,https://nextcity.org/features/how-oral-histories-can-spark-dialogue-across-communities
724,"Economics in Brief: New York Legalizes Marijuana, Will Expunge Records",https://nextcity.org/urbanist-news/economics-in-brief-new-york-legalizes-marijuana-will-expunge-records
725,Housing in Brief: Biden’s Infrastructure Plan Calls for $213 Billion for Housing,https://nextcity.org/urbanist-news/bidens-infrastructure-plan-calls-for-213-billion-for-housing
726,New Toolkit Helps Communities Address Trauma to Shape Their Own Neighborhoods,https://nextcity.org/urbanist-news/new-toolkit-communities-address-trauma-shape-neighborhoods
727,From Pre-K to Political Willpower: The Economic Case for Investing in Education,https://nextcity.org/urbanist-news/from-pre-k-to-political-willpower-economic-case-for-investing-in-education
728,A Museum to Celebrate the History of Hip Hop is Set to Open in the Bronx,https://nextcity.org/urbanist-news/a-museum-to-celebrate-the-history-of-hip-hop-is-set-to-open-in-the-bronx
729,The Schools at the Front Lines of Solar,https://nextcity.org/urbanist-news/the-schools-at-the-front-lines-of-solar
730,Solutions Beyond the First 100 Days: Economic Development and Recovery,https://nextcity.org/webinars/solutions-beyond-the-first-100-days-economic-development-and-recovery
731,DMV Leaders Want to Turn “Commuter Rail” into “Regional Rail”,https://nextcity.org/urbanist-news/dmv-leaders-want-to-turn-commuter-rail-into-regional-rail
732,A Call for Zero Traffic Deaths from the Hospital Front Lines,https://nextcity.org/urbanist-news/a-call-for-zero-traffic-deaths-from-the-hospital-front-lines
733,"This Revenue Stream is Working Wonders for Community Health, But Some States Want to Take it Away",https://nextcity.org/urbanist-news/revenue-stream-working-wonders-for-community-health-some-states-take-away
734,What Universities’ Growing Power Means for Cities,https://nextcity.org/urbanist-news/what-universities-growing-power-means-for-cities
735,"New NYC Affordable Housing Must Come With Internet Service, City Says",https://nextcity.org/urbanist-news/new-nyc-affordable-housing-must-come-with-internet-service-city-says
736,How Chinatown’s Community Bank Has Survived Crisis After Crisis,https://nextcity.org/urbanist-news/how-chinatowns-community-bank-has-survived-crisis-after-crisis
737,"To Improve Public Health, the Environment and Racial Equity All at Once: Upgrade Low-Income Housing",https://nextcity.org/urbanist-news/to-improve-public-health-the-environment-and-racial-equity-all-at-once-upgr
738,American Cities Should Be More Colorful,https://nextcity.org/urbanist-news/american-cities-should-be-more-colorful
739,"Housing in Brief: Rents Rise for the Poor, Drop for the Rich",https://nextcity.org/urbanist-news/housing-in-brief-rents-rise-for-the-poor-drop-for-the-rich
740,Economics in Brief: Reparations in Chicago?,https://nextcity.org/urbanist-news/economics-in-brief-reparations-in-chicago
741,Denver Shows What It Takes to Level the Park-Access Playing Field,https://nextcity.org/urbanist-news/denver-shows-what-it-takes-to-level-the-park-access-playing-field
742,Formerly Homeless Seattleites Are Moving Into a Building Designed for Tech Workers — Here’s Why,https://nextcity.org/urbanist-news/formerly-homeless-seattleites-moving-into-building-designed-tech-workers
743,California May Launch Its Own Version of the Depression-Era WPA,https://nextcity.org/urbanist-news/california-may-launch-its-own-version-of-the-depression-era-wpa
744,"New Road Policies in Two States Put People, Not Cars, First",https://nextcity.org/urbanist-news/new-road-policies-two-states-people-cars-first
745,Questions Remain About New Affordable Homeownership Program Run by an Atlanta For-Profit,https://nextcity.org/urbanist-news/questions-remain-about-new-affordable-homeownership-program
746,How to Bring Manufacturing Back to Cities — and Bring People of Color Along Too,https://nextcity.org/urbanist-news/how-to-bring-manufacturing-back-to-cities-and-bring-people-of-color-along
747,NYC’s Essential Laundromat Workers at the Heart of the PRO Act Struggle,https://nextcity.org/urbanist-news/nycs-essential-laundromat-workers-at-the-heart-of-the-pro-act-struggle
748,"Guaranteed Income in Jackson Designed By Black Moms for Black Moms, Showing Results for Black Moms",https://nextcity.org/urbanist-news/guaranteed-income-in-jackson-designed-by-black-moms-for-black-moms
749,Boston Tightens Climate Standards for City-Supported Housing Projects,https://nextcity.org/urbanist-news/boston-tightens-climate-standards-for-city-supported-housing-projects
750,The Deal That’s Saving San Francisco’s Restaurants,https://nextcity.org/urbanist-news/the-deal-thats-saving-san-franciscos-restaurants
751,"Economics in Brief: IRS, Facing Massive Backlog, Delays Tax Deadline",https://nextcity.org/urbanist-news/economics-in-brief-irs-facing-massive-backlog-delays-tax-deadline
752,Housing in Brief: Discrimination Against Voucher Holders Spurs Lawsuit in New York,https://nextcity.org/urbanist-news/discrimination-against-voucher-holders-spurs-lawsuit-in-new-york
753,Vaccine Altruists Find Appointments for Those Who Can’t,https://nextcity.org/urbanist-news/vaccine-altruists-find-appointments-for-those-who-cant
754,This NYC Suburb Is Ready to Bring Community Into the Affordable Housing Conversation,https://nextcity.org/urbanist-news/nyc-suburb-ready-bring-community-into-the-affordable-housing-conversation
755,Connecticut Is Considering Statewide Zoning Reform. This Map May Be Why,https://nextcity.org/urbanist-news/connecticut-is-considering-statewide-zoning-reform-this-map-may-be-why
756,"The Freeway Revolt Returns, This Time Over Widening",https://nextcity.org/urbanist-news/the-freeway-revolt-returns-this-time-over-widening
757,Advancing Racial Justice: 5 Practices to Adopt from Arts and Culture Organizations,https://nextcity.org/urbanist-news/advancing-racial-justice-5-practices-to-adopt-from-arts-organizations
758,An Initiative to Improve Street Safety through Public Art,https://nextcity.org/urbanist-news/an-initiative-to-improve-street-safety-through-public-art
759,This ‘Hygiene Hub’ Is Run By People Experiencing Homelessness,https://nextcity.org/urbanist-news/this-hygiene-hub-is-run-by-people-experiencing-homelessness
760,"It’s Been a Rough Year for Small Businesses, But Not as Rough as Feared",https://nextcity.org/urbanist-news/its-been-a-rough-year-for-small-businesses-but-not-as-rough-as-feared
761,Should Cities Pay People to Move In?,https://nextcity.org/urbanist-news/should-cities-pay-people-to-move-in
762,Medical Providers Are Taking Nature Therapy Seriously,https://nextcity.org/urbanist-news/medical-providers-are-taking-nature-therapy-seriously
763,Housing in Brief: Judge Says CDC Eviction Moratorium Overstepped Authority,https://nextcity.org/urbanist-news/housing-in-brief-judge-says-cdc-eviction-moratorium-overstepped-authority
764,How Jersey City Middle Schoolers Stopped a Flood,https://nextcity.org/urbanist-news/how-jersey-city-middle-schoolers-stopped-a-flood
765,Economics in Brief: Ex Mayor Who Advocated for Guaranteed Income to Advise California Governor,https://nextcity.org/urbanist-news/ex-stockton-mayor-and-guaranteed-income-advocate-will-advise-ca-governor
766,Some Cities Are Cutting Red Tape to Try to Save Their Small Businesses,https://nextcity.org/urbanist-news/some-cities-are-cutting-red-tape-to-try-to-save-their-small-businesses
767,How Classical Philosophy and Art History Helped These Adult Students Make Sense of 2020,https://nextcity.org/urbanist-news/classical-philosophy-art-history-helped-adult-students-make-sense-2020
768,Cash Rules Everything and the Pandemic Only Proved it Again,https://nextcity.org/urbanist-news/cash-rules-everything-and-the-pandemic-only-proved-it-again
769,Transit Agencies Praise COVID-19 Relief Bill,https://nextcity.org/urbanist-news/transit-agencies-praise-covid-19-relief-bill
