,title,url,date,text
202,Audio from Cities Methodologies Spring 2014: Learning to Walk roundtable,https://www.ucl.ac.uk/urban-lab/news/2014/may/audio-cities-methodologies-spring-2014-learning-walk-roundtable,30 May 2014,"The discussion focuses on the diversity of walks-based practices and different approaches for thinking about walking. The audio is accessible below and on the UCL Urban Laboratory Mixcloud page. The roundtable is moderated by ThienVinh Nguyen (PhD student, UCL Geography). Contributors to the roundtable include Andy Wicks (artist);  Rab Harling (UCL Urban Laboratory Leverhulme Artist-in-residence); Sabeth Tödtli, Nina Lund Westerdahl and Cecilie Sachs Olsen (zURBS); David Kendall (Visiting Research Fellow, Centre for Urban and Community Research, Goldsmiths, University of London); Amy Thomas (PhD student, Bartlett School of Architecture); Tom Bolton (Author, London's Lost Rivers: A Walker's Guide, 2011); Jonathan Hill (Professor of Architecture and Visual Theory, Bartlett School of Architecture); Graham Gussin (artist); Jennie Savage (artist); and Gabriela Garcia de Cortazar (architect and academic). If you are interested in organising an event or installation for Cities Methodologies, we currently have a Call for Proposals for our event in October 2014, open until 20 June 2014. You can apply using the form on this page."
203,Beacon Bursary awarded to UCL Urban Laboratory,https://www.ucl.ac.uk/urban-lab/news/2014/may/beacon-bursary-awarded-ucl-urban-laboratory,22 May 2014,"UCL Urban Laboratory has been awarded a Beacon Bursary in the latest round of UCL's public engagement grants. It will be used for the project, 'Making sense of digital data' - inclusive visualisation workshops as a component of participatory urban regeneration in Brixton. Research Associate Clare Melhuish will work with colleagues in ICRI Cities at UCL (Han Pham, Christian Jetter, and Lisa Koeman), and the Brixton Green community benefit society, to organise two inclusive workshops for local residents at Somerleyton Road, Brixton. The workshops will provide participants with an opportunity to engage with and visualise digital data relating to air quality generated by two bespoke sensors mounted at the site. This will be used as an entry point to local environmental data collection over time, and in order to engage residents in a more tangible way in changes taking place at the site. The workshops will form part of the process of community engagement and participation in the ongoing community-led urban regeneration project led by Brixton Green, Lambeth Council and Ovalhouse Theatre. The results will be presented at a street fair in Somerleyton Road on June 26th. The initiative is intended to promote data literacy in the urban environment, and an understanding of what it might mean to be a 'smart citizen' in the context of urban regeneration debates."
204,The Acoustic City,https://www.ucl.ac.uk/urban-lab/news/2014/may/acoustic-city,19 May 2014,"Matthew Gandy (UCL Geography and UCL Urban Laboratory Director 2005-2011) has published an edited collection The Acoustic City (Jovis, 2014) with the Swedish sound artist BJ Nilsen, completed with the support of the Leverhulme Foundation, the UCL Urban Laboratory, and the UCL Grand Challenges programme.  The book consists of a series of cutting-edge essays on sound and the city accompanied by a specially commissioned CD with contributions from Félix Blume, Ekkehard Ehlers, Yui Onodera, Schneider TM and many other artists. The book asks how sound can shape urban life and what soundscapes reveal about the experience of modernity. The innovative essay collection explores a series of critical themes including the diversity of urban soundscapes; acoustic flânerie and different ways of listening to the city; the emergence of specific associations between place, music, and sound; and the acoustic ecology of architecture, landscape and urban design. The collection and accompanying CD will be of interest to a wide range of disciplines including architecture, cultural studies, geography, musicology, and urban sociology. An official website has been launched for the project, theacousticcity.com. The book can be purchased through the publishers website, Touch Shop or RIBA Bookshop. An official London launch will take place in September at UCL."
205,Cities Methodologies 2014: Call for Proposals,https://www.ucl.ac.uk/urban-lab/news/2014/may/cities-methodologies-2014-call-proposals,19 May 2014,"We invite proposals for exhibits and events for the main Cities Methodologies 2014, which will be held in the Slade Research Centre between 28 - 31 October. Applications are invited from UCL staff, students and alumni, and other researchers using innovative methods to understand cities. Visitors to Cities Methodologies encounter diverse methods of urban research in juxtaposition‚ from archival studies to statistical analyses, practice-led art and design work to oral history, writing, walking, film-making and photography. Proposals for exhibits and events that engage with the city are invited from any discipline, right across the built environment, the arts and humanities, social and historical sciences, engineering, laws, life sciences, biomedical sciences, and maths and physical sciences. Cities Methodologies aims to promote cross- and inter-disciplinary work, and to showcase recent research on a wide range of cities. Proposal form (Word) Call for proposals (pdf) To submit a proposal please complete the form and follow the submission instructions, returning it to urbanlaboratory@ucl.ac.uk by 5pm on 20 June 2014. Joint and group applications are particularly welcomed. Queries to urbanlaboratory@ucl.ac.uk. Timeline 5pm, 20 June: deadline for Cities Methodologies proposals 20 June - 4 July: proposals reviewed 7 July: successful proposals announced 27 - 28 October, exhibition installed 28 October (pm), exhibition opens 31 October (pm) exhibition closes We gratefully acknowledge the support of: UCL Bartlett Faculty of the Built Environment UCL Faculty of Social and Historical Sciences UCL Engineering UCL Faculty of Arts and Humanities Slade School of Fine Art Image: Walking Methodologies roundtable at Cities Methodologies, Spring 2014"
206,Cities Methodologies Spring 2014 open 28 April - 2 May,https://www.ucl.ac.uk/urban-lab/news/2014/apr/cities-methodologies-spring-2014-open-28-april-2-may,23 April 2014,"The week-long programme is an ongoing series of events and installations showcasing innovative methods for the analysis and improvement of cities worldwide. The exhibition is open daily from 10:00 - 18:00. The exhibits and events featured in the spring programme engage with a number of diverse topics. Highlights include a seminar on the life and work of Ruth Glass, the UCL sociologist who 50 years ago coined the influential term 'gentrification', drawing together scholars who knew or were taught by her. Cross-disciplinary groups of researchers and practitioners will also present novel approaches to heritage, as the built environment takes on new social, cultural and economic importance as a repository of collective memory - in tension with the increasing threat of erasure through new development. Emerging scholars and artists will lead ground-breaking critical guided walks through London, focusing on the City, the River Fleet and King's Cross, and explicitly reflecting on walking as a way of better understanding cities and urban experience.Dr Ben Campkin, Director of UCL Urban Laboratory, comments:""For the past six years, as an experimental space for presenting new methods, Cities Methodologies has hosted an exciting array of events and installations, fostering radical and rigorous cross-disciplinary urban research.This year, leading scholars, built environment practitioners, community groups, artists, writers and others will collaborate to produce new ideas and develop new methods focused on the most pressing urban questions - from the relationship between housing and wellbeing, to the definition of cultural heritage, to the history and study of gentrification - engaging with cities worldwide.""Cities Methodologies events are free to attend, with some requiring pre-registration. Three installations - on architecture and fire, urban walking and the photography of Balfron House - will be open throughout the week from 10am to 6pm in the Slade Research Centre. Follow updates on Twitter (@UCLUrbanLab) and contribute to the exhibition by using the hashtag #CitiesMethodologies. We gratefully acknowledge the support of: UCL Bartlett Faculty of the Built Environment UCL Faculty of Social and Historical Sciences UCL Engineering UCL Faculty of Arts and Humanities Slade School of Fine Art Events that do not require pre-booking: Bartlett Research Exchange: Cultural Heritage Book launch: The New Urban Question by Andy Merrifield Buildings on Fire: Towards a New Approach to Urban Memory Participatory Photography in Practice Making Cities Better: Urban Theory and Practice Engineering Exchange Events that require pre-booking: Remembering Ruth Glass and the Centre for Urban Studies at UCL (waitlist) UCL Urban Laboratory Literary Fellow writing workshops (waitlist) Walking Methodologies: A Silent Circle (waitlist) AHRC Housing and Wellbeing Symposium: Equalities of Wellbeing & Housing Workshop (places available) Walking Methodologies: Money Walks: Profit, Power and Pedestrians in the City of London (waitlist) Photographing Balfron Tower (places available) Walking Methodologies: Lost Fleet River (waitlist) Demolish or Refurb? (places avaliable) Walking Methodologies: Tracing Invisible Londons (waitlist) Walking Methodologies: Learning to Walk roundtable (places available)"
207,Urban Lab representation at the 7th World Urban Forum,https://www.ucl.ac.uk/urban-lab/news/2014/apr/urban-lab-representation-7th-world-urban-forum,7 April 2014,"This week UCL Urban Laboratory co-director Dr Camillo Boano, and DPU Director Prof Julio D. Davila along with a large delegation of DPU staff, including Dr Alex Frediani (UCL Urban Laboratory Steering Committee) are attending the 7th World Urban Forum (WUF) in Medellin, Colombia. The WUF is convened by UN-Habitat and takes place very two years in a different city. It is the largest international forum on urban issues, and welcomes researchers, policymakers, NGOs, community organisations, private companies and international agencies to join together in conversation. You can read about the DPU's involvement in several sessions here (pdf). You can also follow the DPU's activities throughout the week on Twitter: @dpu_ucl or visit them at stand 41 in the exhibition area."
208,Audio from 'Derek Jarman: Sites and Spaces' study day available,https://www.ucl.ac.uk/urban-lab/news/2014/apr/audio-derek-jarman-sites-and-spaces-study-day-available,2 April 2014,"This forms part of the wider programme of events being organised across the year celebrating the life and work of the artist and queer activist, Jarman 2014. Derek Jarman: Sites and Spaces was a day of talks, readings, installations and screenings where the sites Jarman inhabited as he produced his art, films, writing, gardens and activism, including the Slade were he studied between 1963-67, were considered. The talks include Alan Hollinghurst ('On Canford School, Robin Noscoe and The Garden House'), Henry Miller ('The Slade Connection'), Ben Campkin ('Derek Jarman's King's Cross'), Hilary Powell ('A Heap of Broken Images: Prospecting Past and Future England'), Stephen Farthing ('The Albums'), Robert Mills ('The Wandering Jarman'), and Richard Maguire ('Old Taxi Receipts to Hampstead'). We have taken recordings of the event, as well as photos you can explore in our Flickr set (including images of Hilary Powell's installation and the Slade Queer Club's exhibition, 'In Conversation with Derek Jarman'). Listen to the playlist below and find them on our Mixcloud page for full information on each talk: Unfortunately we were unable to capture audio from session four, which included talks by Nigel Green ('The Emerald City: Photographing the Nuclear Power Station Complex and Landscape at Dungeness') and Professor Jonathan Hill ('Garden of Vanished Pleasures')."
209,Urban Laboratory academics feature in BBC programme 'The Country Formerly Known as London',https://www.ucl.ac.uk/urban-lab/news/2014/mar/urban-laboratory-academics-feature-bbc-programme-country-formerly-known-london,27 March 2014,"The Country Formerly Known as London aired on BBC Radio 4 on Tuesday 1 April at 20:00, presented by The Guardian's economics leader writer, Aditya Chakrabortty. It is available to listen to on the BBC iPlayer until Tuesday 8 April via this link. The programme takes the form of a despatch from the future, sketching out the contours of independent London in 2030 - an affluent country with more liberal attitudes, and far more diverse, transient population than Britain, but with a lopsided economy all too dependent on financial services and an increasingly hollowed-out society. Image credit: BBC"
210,Ben Campkin on Derek Jarman's King's Cross in 3:AM Magazine,https://www.ucl.ac.uk/urban-lab/news/2014/mar/ben-campkin-derek-jarmans-kings-cross-3am-magazine,6 March 2014,"The talk introduced footage of King's Cross made by Jarman and his collaborators for the Pet Shop Boys. These images comprised a promo for 'Rent' (1987) and a later Super 8 film that was made to be back-projected during the Pet Shop Boys' 1989 tour as they performed the track 'King's Cross'. Completed before the King's Cross tube station fire (November 1987) the song uses the area as a downbeat emblem of Margaret Thatcher's Britain, around the time that media hysteria on the AIDS crisis peaked. The elegiac footage imbues an everyday city space with poetic tension, echoing the track's sense of suspension and disorientation. The essay can be read on 3:AM Magazine here. The Derek Jarman: Sites and Spaces study day also included talks with Alan Hollinghurst (Author, The Swimming-Pool Library; The Line of Beauty), Henry Miller (film historian and critic), Dr Hilary Powell (artist and AHRC Fellow, UCL Bartlett School of Architecture), Richard Maguire (Lecturer, Arcadia University in London), Professor Jonathan Hill (architect, academic and author), Dr Bob Mills (UCL History of Art), Nigel Green (photographer), and Professor Stephen Farthing RA (Co-editor, Derek Jarman's Sketchbooks). Audio from all of these talks will be available soon on our Mixcloud page."
211,Cities Methodologies Spring 2014,https://www.ucl.ac.uk/urban-lab/news/2014/mar/cities-methodologies-spring-2014,6 March 2014,"Each iteration takes a new form. Audiences encounter an eclectic array of approaches to the analysis of cities worldwide. In 2014 the main Cities Methodologies exhibition will be held in October, but we are delighted to announce that this will be preceded by a programme of curated events and installations of research-in-progress at the Slade Research Centre, UCL, from 28 April to 2 May 2014. If you are interested in proposing an event or exhibit for the October 2014 programme of Cities Methodologies please note that the call will be announced in May, with details of this year's themes. We hope you will be able to join us in April for some of the exciting events we have planned, listed below. Programme updates and details on how to book for events will be posted shortly."
212,Matthew Gandy lectures on 'Periodicities and metabolisms' at Harvard,https://www.ucl.ac.uk/urban-lab/news/2014/feb/matthew-gandy-lectures-periodicities-and-metabolisms-harvard,26 February 2014,"While visiting Harvard Matthew also gave a podcast interview with Professor Neil Brenner for the Harvard GSD Urban Theory Lab, available here: http://urbantheorylab.net/podcast"
213,New publication available from the Development Planning Unit/ACHR Junior Professionals Programme,https://www.ucl.ac.uk/urban-lab/news/2014/feb/new-publication-available-development-planning-unitachr-junior-professionals-programme,26 February 2014,"In 2013, the Bartlett Development Planning Unit (DPU) launched a pilot internship programme in collaboration with the Asian Coalition for Housing Rights and the Community Architects Network. Six DPU alumni spent six months working with communities in Cambodia, Indonesia, the Philippines and Vietnam, supporting  mapping, planning and design processes and discussions around issues of housing and land rights. Through this experience they shared their lives, perspectives, values and stories with communities across South-East Asia. A collection of essays recounting their experiences entitled 'Grounding Knowledge: reflections on community-driven development in South East Asia' is now available online. For more information on the scheme, please visit the DPU website. "
214,Professor Oren Yiftachel delivers lecture on Gray Space and the New Urban Regime,https://www.ucl.ac.uk/urban-lab/news/2014/feb/professor-oren-yiftachel-delivers-lecture-gray-space-and-new-urban-regime,5 February 2014,"Professor Oren Yiftachel (Ben-Gurion University, Israel) visited UCL on January 30th to deliver the CITY Journal and UCL Urban Laboratory lecture. His talk titled 'Gray Space and the New Urban Regime: Between Liberalism and a Creeping Apartheid', focused on the causes of what he terms as 'gray spaces' - the unregulated urbanisation of people who are neither integrated into nor eliminated from society, are on the fringes and grey areas of legality and at the will of metropolitan politics. Introduced by editor-in-chief of CITY Journal, Bob Catterall, Professor Yiftachel focused largely on the Israel-Palestine region as a site of marginalisation of 'unwanted' communities.  Jerusalem is an obvious metropolitan example of this - once among the most cosmopolitan of world cities, a wall now physically divides it, drawing a line between different groups of people. Professor Yiftachel explained that this was a wasted opportunity for planners, arguing that the spirit of planning (both in the city and in rural areas) is to make society better. For Palestinians, planning is now seen as an expression of oppression. He contended that 'wild capitalism' and the growth of socio-political urbanisation were contributing to this creeping apartheid in other cities too, largely in the developing south and east, and to an extent, the west. The Bedouin village was given as an example of gray spacing's 'permanent temporariness' - the management of unwanted or irremovable communities in a system designed to cater exclusively for the wanted or untameable. Professor Yiftachel presented the case of implementing Israeli metropolitan planning over a Bedouin area which triggered a response from the Bedouin community with a counter-planning initiative. He described unregulated housing projects, largely in the Middle East, as something between the 'lightness' of legality and safety, and the 'darkness' of eviction, destruction and death. He remarked that this shows ""we are in neo-colonialism, not post-colonialism."" He concluded by reciting lyrics from an Arab-Israeli rapper Tamer Nafar. Translated from Arabic, it focused on the political situation for gray space (""Cos' the Gov has a wish / Max Arabs on minimum land / And min Jews on max land"") and the legal implications (""Yes, my shack never received any approval / But NO, you will not live to see my removal""). Dr. Camillo Boano (Development Planning Unit) acted as a respondent, followed by a brief Q&A with the audience. For reading on the concept of 'gray space' and the significance of Oren Yiftachel's work, please follow the link for free access to this paper by Marcela Lopes de Souza entitled 'Marxists, libertarians and the city: a necessary debate' (CITY, June 2012, 16.3). Audio of the lecture is available on Mixcloud."
215,Urban Pamphleteer #3: Design and Trust Call for Contributions,https://www.ucl.ac.uk/urban-lab/news/2014/jan/urban-pamphleteer-3-design-and-trust-call-contributions,23 January 2014,"Each illustrated pamphlet in this series collates and presents expert voices across disciplines, professions, and community groups around one pressing contemporary urban challenge. The intention is to draw out and confront the complexities of each subject from diverse perspectives, in a direct and accessible-but not reductive or didactic-tone. In the tradition of radical pamphleteering, the broader aim is to empower citizens and inform professionals, organisations, institutions and policy-makers, with a view to actively influencing urban debate and positively shaping change. The pamphlets are being economically produced, carefully designed and widely circulated, both as hard copy and digitally. The first issues have been published. Urban Pamphleteer #1 Future & Smart Cities (April 2013) Urban Pamphleteer #2 Regeneration Realities (December 2013) We are now soliciting contributions of 400-800 words and/or images/visual essays for Urban Pamphleteer #3: Design and Trust. This issue aims to stimulate a critical discussion about the role of design in ensuring safety-often indistinguishable from perceptions of safety-and facilitating trust, in urban environments. Contributions are invited that consider the history and contexts in which defensible space, crime prevention through environmental design and other 'design against crime' strategies emerged in different places; and which examine the ways these strategies became embedded in a range of legal, policy, regulatory, community and practice frameworks. The aim of the issue is to understand and critically engage with the assumptions and evidence on which such theories have been based, their intended and unintended effects, their physical imprint on cities, likely future scenarios and alternative approaches. What are the consequences of prioritising defence and security as a first principle in design? What forces-social, professional, commercial, technological-have shaped such strategies? Where have they actually prevented or reduced crime, or promoted feelings of safety, security and responsibility, and where may they have jeopardised trust or sociability or eroded potentials for public life? New perspectives on these themes might include, for example, projects that document, contextualise and comment on existing design features and urban practices associated with security and crime prevention, as well as those that enhance public life by fostering trust and an inclusive sense of community in the public realm. Submissions to Urban Pamphleteer are peer reviewed and edited by a small team of series and individual issue editors. We are looking to select approximately 15 contributions that directly address one or more of the questions or issues above. In making the final selection, we will be looking to feature the widest possible range of perspectives, through high quality writing and images, with ideas presented rigorously and accessibly. Space is limited by our budget-so we encourage concise and incisive texts and even single-image contributions. Please have a look at Urban Pamphleteer #1 and #2 to get an idea of the overall format. If you would like to propose a text or image or visual project please send us a 150 word proposal by Monday 10 February 2014 5pm within the body of an e-mail to urbanlaboratory@ucl.ac.uk. Contributors will need to be in a position to submit final copy by 10 March. You must own the copyright for any text or material submitted (which you will retain). Ben Campkin and Rebecca Ross Editors, Urban Pamphleteer Urban Pamphleteer is supported by the UCL Grand Challenge of Sustainable Cities and the UCL Urban Laboratory."
216,New 'Change by Design' report now available,https://www.ucl.ac.uk/urban-lab/news/2014/jan/new-change-design-report-now-available,21 January 2014,"A new report based on the findings of an Architecture Sans Frontières UK (ASF-UK) Change by Design workshop in Ecuador, 'Nueva Imaginaciones Espaciales en Los Pinos' is now available. The report outlines the findings of a 2-week workshop that took place in Quito in August 2013, resulting from a collaboration between ASF-UK, Universidad Politécnica Salesiana, El Institute de Altos Estudios Nacionales (IAEN) and the Comité de Desarrollo Comunitario 'Los Pinos', with the support of The Bartlett Development Planning Unit (DPU) and the research project Scarcity and Creativity in the Built Environment (SCIBE). The report is in Spanish and aimed at communicating findings to local residents and contributing towards discussions in Ecuador on the issue. The workshop was coordinated by Alexandre Apsan Frediani (UCL Development Planning Unit and UCL Urban Laboratory Steering Committee), Beatrice De Carli (Bartlett Visiting Research Fellow at the DPU and UCL Urban Laboratory), Isis Nuñez Ferrera (DPU alumni, PhD candidate Westminster University) and  Naomi Shinkins (ASF-UK Associate). The workshop was aimed at defining cross-scalar design options for the future upgrading of Los Pinos, a peri-urban informal settlement located in the municipality of Mejia, south of Quito. Based on the exploration of residents' spatial practices and imaginations, the workshop investigated ways in which present occupiers can be meaningfully involved in an integrated design/development process as active agents of change, rather than beneficiaries of top-down visions and spatial solutions. The workshop carried out a series of activities to facilitate a participatory articulation of residents' layered needs and aspirations, which aims to contribute to the elaboration of an open-ended, neighbourhood-wide development strategy. Such practices of participatory design, called Change by Design (CbD), aim to contribute to on-going debates about democratizing the production of spaces in Quito and therefore contribute to the realization of the national development agenda 'Buen Vivir' (Good Living) in an urban context and pursue goals expressed at the 'Contrato Social por la Vivienda' (2005). After the workshop, two participants continued working in Los Pinos as ASF-UK interns for five months, supporting the elaboration of the community management plan that is needed in the process of tenure regularisation. The interns were supervised by the team from Universidad Politécnica Salesiana, who since the workshop has set up a technical assistance group to support Los Pinos' residents, and who will be continuing to work alongside the community once the interns finish their engagement. ASF-UK and DPU hope to keep supporting this process remotely and in future visits, with the objective of exploring the role of this case in realising the 'Buen Vivir' agenda in the urban context. Download the report at Issuu or purchase a hard copy at Blurb."
217,dpu summerLab 2013 pamphlet now available,https://www.ucl.ac.uk/urban-lab/news/2014/jan/dpu-summerlab-2013-pamphlet-now-available,16 January 2014,"The dpusummerLab 2013 pamphlet is now available online (pdf). The 56-page tabloid publication was curated and edited by Camillo Boano, William Hunter and designed by Caroline Newton (The Bartlett Development Planning Unit, UCL) and features numerous pieces centred on summerlab experiences in Medellin, Santiago, Rome and London, during summer 2013. It contains reflections on urban complexities and the different design research experiences from collaborators and partners Catalina Ortiz, Camila Cociña, Alberto Duman, Azzurra Muzzonigro and contributions from participants as well as a discussion between Camillo Boano, William Hunter and the director of the UCL Urban Laboratory, Ben Campkin. You can also read an interview Camillo Boano has recently given to the Rockefeller Resilient City program on the subject of Teaching Spatial Justice, which relates to the summerLab experience. To find out more and for future information on the 2014 programmes please visit the summerLab webpage. dpusummerLab was born out of the MSc Building & Urban Design in Development (BUDD) course in 2009 and expanded in 2010 to a wider Bartlett Development Planning Unit initiative. Drawing on the progressive action-research and practice-based ethos of the DPU in collaboration with local partners in various host cities, the workshop series aims to leverage the reality of the city as a laboratory for developing socially responsive design measures. It is intended to provoke, stimulate, and reconsider the role of designers in promoting spatial justice."
218,Urban Laboratory launches Urban Pamphleteer #2: Regeneration Realities,https://www.ucl.ac.uk/urban-lab/news/2013/dec/urban-laboratory-launches-urban-pamphleteer-2-regeneration-realities,11 December 2013,"Urban Pamphleteer #2: Regeneration Realities (pdf) features analyses of regeneration, practical case studies and ideas that address questions such as ""Is it possible to reclaim and rethink regeneration as a concept and set of practices?"". ""How can we develop ethical, evidence-based and rigorous methods of regeneration that better serve the communities in whose name it is carried out?"", ""If economic growth, and the supposed 'trickle-down' effects of increased land values have come to dominate regeneration rhetoric and practice, how can they be rebalanced towards the needs and values of existing communities?"". Contributors include: Duncan Bowie, Howard Read, Loretta Lees, David Roberts, Andrea Luka Zimmerman, Stephanie Butcher, Alexandre Apsan Frediani, Paul Watt, Alberto Duman, Phil Cohen, Isik Knutsdotter, Ben Campkin and Michael Edwards. Hard and digital copies were launched on 11 December 2013."
219,Future City: Doha,https://www.ucl.ac.uk/urban-lab/news/2013/dec/future-city-doha,10 December 2013,"The forum is hosted in Doha by Mathaf: Arab Museum of Modern Art, in collaboration with the Liverpool Biennial as part of Qatar UK Year of Culture 2013. Clare will contribute to a panel on 'How do we imagine the future city?' with a presentation on the agency and affect of digital visualisations in the production of transformative urban developments. Other speakers in the panel include Philippe Rahm of Philippe Rahm architectes, and Prof Rami el Samahy, Asst Teaching Professor of Architecture, Carnegie Mellon University."
220,Pushpa Arabindoo invited to speak at the Moscow Urban Forum,https://www.ucl.ac.uk/urban-lab/news/2013/dec/pushpa-arabindoo-invited-speak-moscow-urban-forum,10 December 2013,"Following the forum's theme of 'Megacities: Success beyond the centre', Pushpa's talk titled ' Margins and peripheries: Regionalising Chennai' discussed the planning and governance challenges in developing Chennai as a mega-region and its socio-political implications."
221,Matthew Gandy gives keynote lecture at Oxford University,https://www.ucl.ac.uk/urban-lab/news/2013/oct/matthew-gandy-gives-keynote-lecture-oxford-university,29 October 2013,"Matthew's lecture was entitled ""The fabric of space: water, modernity, and the urban imagination"" and provided an overview of his recent work on urban infrastructure drawing on research in Lagos, Los Angeles, and other cities.  The conference was jointly hosted by the Oxford Future of Cities programme, the Institute for Science, Innovation and Society, and the Oxford Martin School."
222,Clare Melhuish awarded Perry Chapman Prize,https://www.ucl.ac.uk/urban-lab/news/2013/oct/clare-melhuish-awarded-perry-chapman-prize,24 October 2013,"Jos and Clare will continue their examination of learning space design from a social sciences perspective. Their winning proposal, ""Developing Research Methods for Analyzing Learning Spaces That Can Inform Institutional Missions of Learning and Engagement,"" considers our constant engagement with the world and seeks to study how learning is experienced in a contemporary campus environment. The results of their research will be disseminated in summer 2014. The Perry Chapman Prize is supported by The Hideo Sasaki Foundation under the auspices of the Society for College and University Planning (SCUP), and seeks to honor the intellectual contributions of M. Perry Chapman."
223,"Matthew Gandy interviews Ash Amin for South African journal, Cityscapes",https://www.ucl.ac.uk/urban-lab/news/2013/oct/matthew-gandy-interviews-ash-amin-south-african-journal-cityscapes,10 October 2013,"Matthew Gandy (Urban Laboratory Steering Committee, UCL Geography) conducts a wide-ranging interview with Cambridge geographer Ash Amin about his recent work including Arts of the political (Duke University Press, 2013) in Cityscapes. Read the full article here. "
224,Rethinking Urban Nature: European Research Council awards grant for new Urban Lab research programme,https://www.ucl.ac.uk/urban-lab/news/2013/aug/rethinking-urban-nature-european-research-council-awards-grant-new-urban-lab-research,29 August 2013,"We are delighted to announce the award of a prestigious European Research Council Advanced Grant of €2,484,238 for the project 'Rethinking Urban Nature', to be led by Professor Matthew Gandy, with the Urban Laboratory as the project's intellectual and administrative hub. This major five-year cross-disciplinary project involves the employment of three postdoctoral researchers and two doctoral students to study forms of urban nature in Berlin, Chennai, London and Tallinn. The idea behind this ground-breaking project is to challenge existing understandings of urban nature using an innovative interdisciplinary framework in a comparative international context. The project provides a new theoretical approach that moves beyond existing research to provide a novel synthesis between advances in urban ecology and original insights into cultural and political dimensions to the production of urban space. The core hypothesis is that in order to understand the dynamics of urban nature we must link the independent agency of nature with a renewed urban environmental history that takes full account of changing conceptions of human subjectivity, the ideological dimensions to scientific metaphors, and the need to develop new critical engagements with the global South. The emphasis of the research will be on spontaneous forms of urban nature such as wastelands and other spaces that emerge at the intersections between cities and bio-physical processes. These will be studied through a range of innovative methods that researchers at the Urban Laboratory have been developing in previous cross-disciplinary work on urban nature, including film-making, oral history, site surveys and collaborations with artists, underpinned by critical theoretical scholarship. Further details will be posted on the Urban Laboratory's website in due course."
225,UCL Urban Laboratory participating in International Research on Art and City network,https://www.ucl.ac.uk/urban-lab/news/2013/aug/ucl-urban-laboratory-participating-international-research-art-and-city-network,2 August 2013,"The UCL Urban Laboratory is participating in TACT / International Research on Art and City, a newly founded international network that brings together research on art, artists and the city. Involving academics, artists, activists and students, it creates a platform for investigating urban imaginaries from the perspective of art and the city, artists and public space, and the urban interventionism of street art and grassroots activism. The network involves people from different disciplinary backgrounds including urban anthropology, sociology, art history, urban history, geography, architecture and art. It creates an important arena for the exchange of ideas through workshops, projects, events and publications, and seeks to encourage new cross-disciplinary collaborations. Through an international comparative focus across cities such as Berlin, Istanbul, London, Moscow, Budapest, and St. Petersburg, it aims to generate innovative new dialogue between post-socialist, global or globalizing cities. Through close examination of these cities in their historical and cultural contexts, the network looks to develop new and enhanced practices and strategies for researching art and artists in the twenty-first-century city. The network invites people from different disciplinary backgrounds including urban anthropology, sociology, art history, urban history, geography, architecture and art to contribute to its blog."
226,Future Universities podcasts now available,https://www.ucl.ac.uk/urban-lab/news/2013/jul/future-universities-podcasts-now-available,31 July 2013,"Each seminar featured a 15 minute presentation from 3-4 leading academics in the field followed by open discussions with the floor. This insightful and revealing series spanned topics from the rapid privatization of universities, new proposals for their future expansion, and changes to the financial models through which they sustain their work. The first seminar focused on the spatial strategies of universities in relation to urban development and globalisation; the second explored issues around funding and accountability; and the third examined the platforms through which universities engage the public. Podcasts of the presentations are now available by following the relevant links below. Transcripts of each event will also be available soon. Seminar 1: 9 May 2013 Space: Universities, Cities and Globalisation Professor Allan Cochrane, Head of Social Policy and Criminology and former Pro-Vice Chancellor, The Open University Professor Alan Harding, Management School, University of Liverpool Dr Pushpa Arabindoo, UCL Urban Laboratory and Department of Geography Seminar 2: 20 May 2013 Structures: Governance, Finance and Accountability Dr Andrew McGettigan, freelance researcher and author of The Great University Gamble: Money, Markets and the Future of Higher Education Professor Jan Toporowski, Department of Economics, School of Oriental and African Studies (SOAS) Dr Beth Perry, Associate Director of SURF (The Centre for Sustainable Urban and Regional Futures) and Director of the Greater Manchester Local Interaction Platform. Professor Mike Raco, UCL Bartlett School of Planning Seminar 3: 29 May 2013 Platforms: Access, Participation and Publishing Dr Mike Taylor, Earth Sciences, University of Bristol and contributor to The Guardian Professor Johnny Golding, Professor of Philosophy & Fine Art, Director, Centre for Fine Art Research, Birmingham City University Dr Rathna Ramanathan, Central Saint Martins School of Art and Design Seminar 1 - Space: Universities, Cities and Globalisation  Professor Allan Cochrane, Head of Social Policy and Criminology and former Pro-Vice Chancellor, The Open University Professor Alan Harding, Management School, University of Liverpool Dr Pushpa Arabindoo, UCL Urban Laboratory and Department of Geography Seminar 2 - Structures: Governance, Finance and Accountability  Dr Andrew McGettigan, freelance researcher and author of The Great University Gamble: Money, Markets and the Future of Higher Education Professor Jan Toporowski, Department of Economics, School of Oriental and African Studies (SOAS) Dr Beth Perry, Associate Director of SURF (The Centre for Sustainable Urban and Regional Futures) and Director of the Greater Manchester Local Interaction Platform. Professor Mike Raco, UCL Bartlett School of Planning Seminar 3 - Platforms: Access, Participation and Publishing  Dr Mike Taylor, Earth Sciences, University of Bristol and contributor to The Guardian Professor Johnny Golding, Professor of Philosophy & Fine Art, Director, Centre for Fine Art Research, Birmingham City University Dr Rathna Ramanathan, Central Saint Martins School of Art and Design"
